collection_slug,collection_name,collection_url,asset_id,asset_name,asset_description,asset_contract_date,asset_url,asset_img_url,event_id,event_time,event_auction_type,event_contract_address,event_quantity,event_payment_symbol,event_total_price
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,14995247,Lencho Hulabug,喵！. 认识我的人都管我叫 Lencho Hulabug！若你也喜欢披萨，那我们就有话可聊啦！ 本喵曾经和一只 壁虎干起架来，还赢了呢。 本喵等不及到了凌晨四点叫你起床上厕所了！,2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1852544,https://lh3.googleusercontent.com/AuM0NVkaIR9_3PnmNhr5dOKhOZyClkfFlkFQSULqO4vCb0VU_hjtpt8C2KrpLA0EwBrM_PpwvY5lRhc97z3L5O8rVw,4541287691,2022-03-29T02:45:08.444455,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.0085
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,2741398,VIRGIN: Tally. 5 Multi Traits.,"I might appear to be a simple talisman, but if you take me into the realm of the Citadel you can reveal my true power: they call me VIRGIN: Tally. 5 Multi Traits.! No god can control me, but all will try. And if they succeed in collecting every talisman, who knows what power they could wield?",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1353301,https://lh3.googleusercontent.com/AhPZWdgJHfFX8NDf9U5cKXrvaPrDIvHRsubW-IgIrPLDzCJvsgDOlbeTu31FJ7orh5hFQgllOysjroz0y2jlKEiS,4540160354,2022-03-29T01:49:19.289041,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,WETH,0.031
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,14921627,Colonel Horneyes,"Good day. I'm Colonel Horneyes. I'm working on a scientific experiment involving the thigh and the heart of a newly discovered type of robot. That's all I can tell you for now. If I could be anybody in the world, it would be Snooki. Sorry, gotta jet!",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1851548,https://lh3.googleusercontent.com/VWACoOo2-2CFLSIMTtUY7jU3Dko_-Caci_T7EpdPywKvWIiSt5V_Cx9GzABbLBHhsvYnBFZdQiNdS2pU9Npdiyft,4520397374,2022-03-28T10:28:42.373763,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.009
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,8380263,Cookie Sadswoggle,Yikes! You scared me. My name is Cookie Sadswoggle and I don't like to be called anything else. I'm a little tantalizing but I know how to have a good time. My band's sound is a mix of Young Thug and NSYNC. Let's connect on Nexopia.,2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1744518,https://lh3.googleusercontent.com/nbSGoO0JcDVx5mUKfldCcQe1nicKZGY5RShZiPCIXL1cIeYCDr498kGjxc2Wtie1PBRiSP20_3Qq7H5tRvV3yMND,4520694978,2022-03-28T10:40:35.121406,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.015
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,623812,,"Oh, hello. I'm Kitty #591752. If you also love to wear mom jeans, we're probably meant to be together. I would give it all up to run a cruise line. Thanks for adopting me, you won't regret it!",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/591752,https://lh3.googleusercontent.com/YZQNNNqdF5dbz5ueZk2t1691V0tyL0G01U505ptmYTDkFdIciv4ejccw1NP7DBelLnAnUpU6OhoGelfVVtJyJZuYn-cbJedl-bLY,4512787175,2022-03-28T04:30:46.748405,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.006
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,622611,,"Sup! I'm Kitty #590696. I work as a Security Guard and I love collecting stamps. I went on an Eat, Pray, Love trip with a chimpanzee. I do not regret it. Let's get woke together.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/590696,https://lh3.googleusercontent.com/5ZeDcyCImwQHgmMSnlwn8XKY_dWfgbhQX9Y_pfqpyIzHqe7ifiWVzNs07ovlBw2pFZU3ci6pRj3YJ44XiL4qRlsa1Sm98KqNuauAwg4,4498835122,2022-03-27T17:06:24.836081,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.012
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,15897770,Mother Snagglelump,Jambo. I'm Mother Snagglelump. Do you also love to eat jalapeños with Tapatío? Beneath this tough exterior beats the heart of a wild octopus. I love listening to Led Zeppelin's latest release while cooking apple pie.,2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1887783,https://lh3.googleusercontent.com/fSIIN0QFWUOSviZxRRj9fNWPGHQOgS4Wut1pIfSF-ng551K4ny1yjzGtcZ8JeBRdEdmvhz8NblvedHLG5FXBrk_T,4496611830,2022-03-27T15:26:26.418741,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,WETH,0.03
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3301180,Clover,"Dia dhuit, I'm Clover! Oof, I rode in here on a rainbow and those things aren't as soft as they look. Have you seen my pot o' gold? I swear I left it right here... Oh well, I don't need piles o' shinies to know I'm the luckiest cat in the KittyVerse––I get to hang out with you!",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1491546,https://lh3.googleusercontent.com/goWLaGd2PrPQ7_D_jffZgYOTvnPySm6QAw3cYvxjxzPZTTT3dBwwrd77SYKS0-m4UFPuHRmsPRdlghM9VKUDs6Kw,4490992329,2022-03-27T11:05:15.114874,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,WETH,0.0077175
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,598545,,Good morning. I'm Kitty #568014. I'm often referred to as the Neville Longbottom of the group. I once went to Mexico with a labradoodle. We haven't spoken since. I look forward to sweating through my feet with you.,2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/568014,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/568014.png,4481359785,2022-03-27T03:16:18.474402,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.02
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,15357246,Vitalik,"Top of the mornin' to ya. My name is Vitalik, but I'm in the process of legally changing it to Michael Cera. Some people think I look like Shia LaBeouf, what do you think? I also grow ghost peppers in my garden.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1864471,https://lh3.googleusercontent.com/k7WEP1UIvLkm1L8HYTfJzrlqYtRrh7b3SZsv7Y3gPOT0WWsp73ADJIkincSyEuU6TUJMBdNegpWTDwAcGld_oks,4475593672,2022-03-26T22:27:35.735316,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.056
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,630024,Roblu*Whix*Thic*Mauv*Hima,"Uh, hi! I'm Roblu*Whix*Thic*Mauv*Hima. Just between us, I have a fetish for running a podcast. I once judged a dolphin. I don't like to talk about it. I love making new friends like you.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/597460,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/597460-1556015043.png,4475133125,2022-03-26T22:06:37.882816,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.02
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,594792,,"Oh hi. I'm Kitty #564536. I used to do backup dancing for Mozart until I was caught impersonating Confucius. In my free time, I can usually be found picking flowers or parkouring. Let's get breeding!",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/564536,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/564536-1552843857.png,4475104492,2022-03-26T22:05:18.626425,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.02
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,605142,親忍者,"*deadpan stare*. I'm 親忍者. I'm often referred to as the Cersei Lannister of the group. Honestly, counting sheep is all I care about at this stage in my life. I hope you love eating filet of fish with tomatillo sauce as much as I do!",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/574391,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/574391-1555974967.png,4475084485,2022-03-26T22:04:19.846603,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.02
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,2740432,Ginger Ahemrubin,"How's kicks. I like kickboxing because my name is Ginger Ahemrubin. Pursuing a career in being a Brand Consultant has been exhausting, so I'm switching paths to be become a Deep Sea Explorer. I can't talk here, there are too many eavesdroppers around.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1352961,https://lh3.googleusercontent.com/7bfBld7J1oy4fulGDYbK5dCF1zl5EwwcWqDJXK0XpC1yDoBwlqpWLO_cLgUSOt4fUuwwnJdNQMQNiHlQy8lWxHF26Q,4473926168,2022-03-26T21:13:12.920936,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.088
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3801741,148/1151 - Little Uplink Kitty,"Salaam. I am 148/1151 - Little Uplink Kitty and I am better at improving my K/D ratio than you. Try me. This one time, at band camp, I was voted ""most likely to score a hole in one while on vacation"". K bye.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1571085,https://lh3.googleusercontent.com/fGAK871CAGb24WzAwOAau3udtaInvoVMSTD6eNd5j1P2uAq7Y1jhhefB3M15jX8AF7f4xyIh7kbSyniTXwoAtj_Q,4468499440,2022-03-26T16:55:19.800389,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.015
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,13746838,Briciola Ministerfu,Hark! I'm Briciola Ministerfu. I taught Simon and Garfunkel everything they know about polishing rocks. I often get mistaken for Mozart.,2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1816013,https://lh3.googleusercontent.com/pADREFq1jabTGrI5O6nbgqwTEP7ILcF08jbh5qlPB6cxQxvHDy_1RmkNUuqKiEw5Klk_Ubixv_WSPTU1EhoShutw_A,4467054945,2022-03-26T15:45:46.169344,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.013
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,560137,Lil' Forest Elk,"Oh, hello! I'm Lil' Forest Elk. I work as a Security Guard during the week, and I like people-watching on the weekends. I try to model my life after Steve Urkel. This will be an amewsing friendship.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/534421,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/534421-1555849716.png,4465211985,2022-03-26T14:22:33.147774,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.02
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,4896996,Lieutenant Waddletock,"Listen up. Lieutenant Waddletock? Haven't heard that name in years. You should know that I'm obsessed with catching the world's first elf, and I won't rest until I do. I also grow ghost peppers in my garden.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1679801,https://lh3.googleusercontent.com/q6CVEpHvosonJ4iiqB8pGpHibFoFzKIiJRbJ78QxWVlKe4K2qwmmUhchH7EC5NjlZyvYLj-Em8picd_YzFh9uGM3Sq3PHYgH0YhRQA,4448831914,2022-03-26T00:48:09.317092,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.045
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,17332814,Frank Hissguts,"Yaya. I'm Frank Hissguts, and I'm as cute as it gets. Just ask my mom! I often wonder what a lovechild between Ryan Gosling and Charlemagne would look like. My celebrity crush is Jonah Hill.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1993971,https://lh3.googleusercontent.com/CmxZQFcEsvKniy4ExNxJ4d2q_FMYNLdX70jkjxyYZvg615QjKUSOLW0J8svlNcqEKN8ElbtA0Ap6rNX7h-H2Urwd2ekmiUs_k2b98A,4430182955,2022-03-25T09:45:39.955287,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.015
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,209538,Green Gilly,Hi-ya! I'm Green Gilly. I'm often referred to as the Dwight Schrute of the group. Some people say I'm the Dwight Schrute of the group. Can you make my seductive dreams come true?,2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/396988,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/396988-1555453696.png,4429721359,2022-03-25T09:24:04.259247,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,WETH,0.02
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,156753,,"Aloha! I'm Kitty #236924. I've never told anyone this, but I once licked a dog. I was voted most likely to work at NASA in college. I look forward to eating lasagna with you.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/236924,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/236924-1554902019.png,4415924567,2022-03-24T21:39:02.419859,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.009
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,300926,,"*hissing noises*! I'm Kitty #321587. I enjoy sweating through my feet, watching Stranger Things, and grooming. When no one's home, I invite my pals over and we listen to Aretha Franklin. Our friendship will be fabulous, wondrous, and full of chocolate.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/321587,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/321587-1555132869.png,4409465250,2022-03-24T16:23:45.050260,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.022
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,12741907,Krishna Surlyswoggle,"Hola! I'm known as Krishna Surlyswoggle. I have a complicated past, but I'm ready for a new beginning. I would honestly rather do anything else than vomiting on the carpet. Can you explain where babies come from? Asking for a friend...",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1753310,https://lh3.googleusercontent.com/o2XTyoh-ixNxt7watujj5i7JvtC05gby1QidvfzE1XqfrgExP1wbuBpWXG29irLJO5NHdpD_EMjbLYgKAIAVyIecULi8TM-nZgDzlQ,4387733793,2022-03-23T21:58:20.427178,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.15
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3204507,Purebred: Pawrula. 5 x2 Traits,"I'm Purebred: Pawrula. 5 x2 Traits, and I’m on a mission to bridge the distance between academia and industry, so we can all do for value what the internet did for information. Like a cat walking on a keyboard, we'll be an unstoppable force — a collective pushing the whole forward. Sometimes I feel like a crusader leading the charge, but other times I feel like a nap in the sunshine, so there's a lot going on.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1471673,https://lh3.googleusercontent.com/Uu5nmck-SxU5-oU9UR4oCXonO9QuByBIKGw4IpH4EyLD-leYpS0KFOMEDDoqmMUGpmyq7-Kx9sOoulNf-XKfxbxBTA,4387546047,2022-03-23T21:48:16.282184,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.02
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3111034,🧬 Gen 1 H1 Gene Swap,Shalom. I'm 🧬 Gen 1 H1 Gene Swap. Step into my office. I can safely say that guacamole is the greatest thing since sliced bread. Don't even try to convince me otherwise. Have you seen my brooches?,2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1453105,https://openseauserdata.com/0x06012c8cf97bead5deae237070f9587f8e7a266d/1453105-1552395725.png,4301020166,2022-03-20T19:43:32.214130,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.013
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3493002,Virgin Purebred: Pawrula.,"I'm Virgin Purebred: Pawrula., and I’m on a mission to bridge the distance between academia and industry, so we can all do for value what the internet did for information. Like a cat walking on a keyboard, we'll be an unstoppable force — a collective pushing the whole forward. Sometimes I feel like a crusader leading the charge, but other times I feel like a nap in the sunshine, so there's a lot going on.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1513616,https://lh3.googleusercontent.com/Uu5nmck-SxU5-oU9UR4oCXonO9QuByBIKGw4IpH4EyLD-leYpS0KFOMEDDoqmMUGpmyq7-Kx9sOoulNf-XKfxbxBTA,4285591670,2022-03-20T07:30:51.519317,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.015
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,1507704,333,"Salut! I'm afraid I have made a terrible mistake. My name is 333, and I am here to tell you: water is really, really wet. It seems so magical when you’re staring at it from above. It holds fish, as far as the eye can see. They’re waiting for you, down in the depths. But so is the water. Mise en garde!",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/964738,https://lh3.googleusercontent.com/kFZ5Wwydvl1P7pIAPH_Cg2zTGPleS69koRbieYLN6qcIgR7L1rKMte303ajZCBVyG8jAB9kBul4H8g_0LS71HdCUNQ,4285376382,2022-03-20T07:21:03.201529,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.02
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3277930,Ahman Hulaplum *Beatlesque*,*tips hat*. I am the one and only Ahman Hulaplum *Beatlesque*. I would go on a date with a wombat just because of the economy. Can you explain where babies come from? Asking for a friend...,2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1488422,https://lh3.googleusercontent.com/8pN7FruaGhQYo9QDjha9YOrHUek2iNdzoO_b4O7ai-xIpzfI1xvL_p7CdxNjUzPplkMDh0QWfC9dgk-KY4_2-o_eyTUudu8KfhXbAA,4127700432,2022-03-14T22:35:43.939541,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.029
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,22768792,Karima Sizzlefluff,"What gives, please refer to me as Karima Sizzlefluff, and only that. I listened to Dolly Parton before it was cool. I often get mistaken for Vanilla Ice.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1997683,https://lh3.googleusercontent.com/fN8qBKE7fWYxLvp4oSwpT1NAhlEcAh8AmcK-yFr2WO7tbhrodGGppkvIdab41VzDKmv0RKxcVmSBSdUkNkR4tJInTkSM476kpOGW,4118798561,2022-03-14T15:08:52.885169,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.008
cryptokitties,CryptoKitties,https://opensea.io/collection/cryptokitties,3611283,Peaches Wasabidaze,"Hallo. I'm Peaches Wasabidaze, and I'm not here to make friends, I'm here to win. I am just dying to meet Sylvester. Hurry, we haven't much time.",2018-01-23T04:51:38.832339,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1537212,https://lh3.googleusercontent.com/wvRWoW9lX97J1OyAph8gOPSIPVDCCxEqkR7uEuzmXdXtUpzpwmFWcXWGy4daJ8Kfdy6M11tTxdlaVvwYolCpaMTvdg,4118720672,2022-03-14T15:04:35.057281,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,0.06
